"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Egypt, Arab Rep.","EGY","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","71.5335311889648","66.6748886108398","70.5270309448242","72.2455978393555","75.8500671386719","77.0634307861328","78.0682220458984","71.9235382080078","48.8247604370117","56.5862884521484","66.4335327148438","","","","","80.1461410522461","","","","","","","","","","","89.9940872192383","","91.9469833374023","89.815299987793","86.6502532958984","82.9842529296875","84.2260589599609","85.1104125976562","88.6503982543945","82.6749877929688","87.3120574951172","","87.6024322509766","87.8878761250604","","","88.7215184522384","","","84.4889504502889","84.1271014645214","86.3950282004106","88.5643963550875","91.5247160478083","92.4570619984918","","93.4536406036635","97.9185678161131","",
"Euro area","EMU","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1839218139648","98.1856994628906","100.213386535645","99.0153121948242","98.8840026855469","99.6276702880859","99.0864181518555","98.3472518920898","99.0468521118164","99.4348373413086","98.8730010986328","98.5895690917969","98.3076629638672","97.5009231567383","97.6885375976562","97.0004730224609","97.3455581665039","96.5830078125","96.6263427734375","96.6842575073242","96.9519500732422","96.7823181152344","97.5856094360352","96.3701629638672","97.3304290771484","97.3334121704102","",
"Eritrea","ERI","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6814193725586","51.8064002990723","71.5858612060547","76.5692520141602","","64.2787475585938","67.4898223876953","67.4677200317383","68.0550079345703","76.1678237915039","86.685546875","98.2587966918945","89.7674026489258","84.7738876342773","74.7641372680664","78.3122329711914","66.9722900390625","67.2572402954102","64.1299591064453","62.7608985900879","","66.7248687744141","","73.5752792358398","73.534049987793","","","","66.7162628173828","","","",
"Spain","ESP","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.603927612305","","100.015441894531","99.9797973632812","99.3030395507812","98.4755172729492","99.309928894043","96.3101272583008","96.5785980224609","96.6371078491211","96.5897521972656","96.3728713989258","94.6683883666992","96.9845123291016","95.9872970581055","97.040168762207","96.3119430541992","99.3936996459961","98.1789779663086","99.7745513916016","98.4703598022461","",
"Estonia","EST","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.627487182617","100.293579101562","106.426460266113","107.912460327148","104.691497802734","104.604026794434","106.592262268066","102.415901184082","100.400619506836","101.437797546387","99.3489074707031","101.25910949707","95.8864212036133","97.7203903198242","97.7229614257812","97.7060623168945","96.7496337890625","96.3988876342773","97.3871078491211","95.6682891845703","98.2540130615234","98.7794036865234","96.3388595581055","99.5759506225586","",
"Ethiopia","ETH","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","22.9170398712158","","","","","31.0320892333984","30.0036907196045","27.6961193084717","","","","","16.5036792755127","17.7501907348633","20.0267105102539","","","25.6778602600098","27.9631404876709","34.3729286193848","38.4055099487305","41.3138999938965","42.8772010803223","46.7974586486816","48.5208587646484","48.7211303710938","50.0158004760742","50.2555694580078","57.7401695251465","53.5145309356491","49.6270439843293","","51.3404216208895","52.2861781766802","","","","","64.5312661348189","","62.1417169413259","55.5469380906962","54.651347929757","",
"European Union","EUU","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0873565673828","98.0886383056641","100.251182556152","99.2600479125977","98.9430084228516","99.3513412475586","98.9892120361328","98.5766372680664","98.8569412231445","98.9787902832031","98.5838775634766","98.5675888061523","98.3287506103516","97.5479202270508","97.5874328613281","97.0163116455078","97.4115829467773","96.6469879150391","97.1108169555664","96.2156677246094","96.3523406982422","96.3352813720703","97.2980270385742","96.2822570800781","97.2714614868164","97.2737503051758","",
"Fragile and conflict affected situations","FCS","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","58.6525382995605","58.3689002990723","59.6751403808594","60.0803985595703","61.3213996887207","62.3214988708496","62.4052886962891","62.9041786193848","63.6056289672852","63.7243309020996","63.2563705444336","63.8953514099121","64.1465606689453","64.7801208496094","64.0696334838867","63.8156890869141","63.6981811523438","64.0103607177734","64.0851669311523","63.9629516601562","64.1747131347656","63.4347610473633","62.7705917358398","62.6800117492676","62.4107704162598","62.0074005126953","61.8637619018555","62.9919204711914","64.6144485473633","65.8142700195312","67.2629013061523","68.4980087280273","70.2673034667969","72.6778793334961","70.9328536987305","69.4031372070312","70.6550521850586","71.7094116210938","71.4219131469727","71.1133499145508","69.7569427490234","69.8137893676758","69.6556625366211","70.3159408569336","70.7004089355469","71.4862213134766","72.025993347168","72.6428375244141","72.6469802856445","71.641357421875","71.2158432006836","","",
"Finland","FIN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0947189331055","99.0752487182617","98.7895736694336","99.384880065918","99.6890029907227","99.5886383056641","98.9324188232422","100.095222473145","99.1463012695312","99.0712280273438","99.6992797851562","98.9493713378906","99.6066665649414","99.3895034790039","99.4167098999023","99.6816635131836","99.0581130981445","99.8069229125977","99.5010223388672","99.4452514648438","99.1378021240234","98.6249313354492","98.974967956543","97.2253036499023","",
"Fiji","FJI","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","97.5511169433594","95.692268371582","","96.5939483642578","96.1166305541992","100.103393554688","102.757400512695","","","","","","100.991752624512","","99.6048965454102","96.7278900146484","95.5835037231445","100.96753692627","98.0085906982422","95.6694564819336","92.9514007568359","91.6893997192383","94.0050201416016","","98.8806762695312","","99.4086685180664","","92.6351623535156","93.4865875244141","","96.3555374145508","97.7819137573242","98.2580420392521","98.2138741645541","102.989883422852","101.114814389151","104.151852276637","103.434504792332","109.132423400879","107.451759338379","120.547141012093","121.360608943863","119.624267081489","118.803116147309","",
"France","FRA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7566734029936","96.5346524778762","95.4060719677934","90.7241668701172","81.5683033223732","91.330475093546","89.8914021015295","76.847294731967","86.1821021928223","80.1100657159975","88.3572604069048","75.3424623374068","",
"Gabon","GAB","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","64.9419708251953","63.9850311279297","","83.7114028930664","92.0215835571289","83.7087936401367","86.3244476318359","84.3870468139648","85.0788879394531","90.7105102539062","90.7527084350586","88.0213012695312","76.1052474975586","","","66.9636001586914","65.4115295410156","62.0030097961426","","","52.6914901733398","","","61.5619697570801","61.2349395751953","64.5608825683594","","","","","68.438117980957","66.7985076904297","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8598022460938","98.4872512817383","98.3742370605469","98.564826965332","100.223777770996","99.5116882324219","99.6381607055664","100.476890563965","101.121490478516","","",
"Georgia","GEO","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.686447143555","112.278541564941","120.083030700684","118.747741699219","121.784156799316","114.226188659668","","","118.728271484375","119.5458984375","117.57197857382","","110.547272485953","112.830018083183","111.735024534765","110.154617634768","124.584290307763","124.235432500905","104.899403051072","100.021061499579","97.7081148273317","89.9880853522042","112.294580891078","107.840851125847","104.527339963379","",
"Ghana","GHA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","68.9462509155273","62.7823715209961","","51.5913887023926","54.1738700866699","57.7145690917969","60.2451705932617","62.3912811279297","62.3044090270996","62.353630065918","65.725959777832","","","","","","","","","","64.8665313720703","71.7026214599609","","","","","","","67.3980407714844","70.7877578735352","66.7976379394531","67.9681091308594","65.0587005615234","70.3575210571289","74.3942108154297","71.1259384155273","78.1460266113281","84.833366394043","87.5545196533203","","91.5783653632967","82.5931396484375","93.1968612670898","91.4200028700699","95.5957966235736","","90.4855930643943","89.112089013055","93.8813190395393","","","93.7110532342929","","96.9161987304688","",
"Gibraltar","GIB","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.283105022831","109.183673469388","","102.803738317757","96.0352422907489","116.086956521739","93.7759336099585","104.938271604938","94.7791164658635","",
"Guinea","GIN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","26.0180492401123","20.7739791870117","19.893590927124","19.6474609375","16.1341991424561","18.0258502960205","27.7101993560791","23.6583099365234","23.4469699859619","27.1805896759033","28.690450668335","29.4353008270264","","","36.5000801086426","41.2705307006836","43.5631713867188","44.8221702575684","48.7249183654785","46.3442802429199","56.446418762207","62.4958190917969","65.9505920410156","64.9676513671875","57.3208389282227","63.8629684448242","65.6075668334961","","66.2902603149414","67.2880630493164","69.5473480224609","","70.2771987915039","","","","66.8504867553711","","","","","",
"Gambia, The","GMB","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","25.7237892150879","28.4200401306152","27.7054290771484","26.9484405517578","27.7673301696777","27.8080902099609","22.3404293060303","27.8555393218994","29.7820491790771","33.6479187011719","33.6578598022461","39.3414611816406","44.2697906494141","50.6434898376465","51.2928199768066","52.4679908752441","57.1994514465332","","49.5163383483887","","","46.0682716369629","41.9911499023438","41.6863288879395","42.2872695922852","47.4793701171875","46.8344497680664","","65.2305603027344","63.7794799804688","63.4976005554199","61.1742286682129","61.5957717895508","59.7750816345215","56.0922889709473","54.2790794372559","58.9052696228027","62.2406997680664","","60.3218193054199","57.4118859770844","60.052270244968","61.1990950226244","60.5489753713104","60.4878228510372","62.0768954365792","","65.3888907602654","68.0597885999611","69.9949379903822","73.3199443843658","73.4471256423355","72.9200034945688","73.6935665914221","75.3679381809246",
"Guinea-Bissau","GNB","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","20.5436496734619","16.2546405792236","21.6105899810791","23.1610202789307","17.8839893341064","15.7961101531982","","","11.9494199752808","7.9323902130127","","","","","","","","","","","","35.9668312072754","","","","","","","","","","69.3951721191406","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3949317932129","","","","","","40.6673011779785","","","30.8915596008301","","32.8536491394043","","","31.796989440918","33.1828384399414","34.0588188171387","33.0988807678223","34.6450996398926","","","31.2943000793457","","","","","","","","","","",
"Greece","GRC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.190299987793","100.766296386719","101.014770507812","101.475936889648","","","98.9936904907227","96.3336563110352","98.5139694213867","96.4881820678711","95.2006912231445","98.2567291259766","99.7016983032227","99.1371078491211","98.1171798706055","98.7669906616211","99.0608901977539","96.8777084350586","100.053047180176","100.180946350098","","",
"Grenada","GRD","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","83.1976318359375","83.8931274414062","","","","92.9712524414062","84.2443695068359","","","","","","","","","","","","","","","100.45044708252","","","94.7247695922852","100.800636291504","","103.989356994629","","101.631477355957","121.301780700684","136.519104003906","126.278121948242","","","111.922141119221","","","105.373831775701","","118.480725623583","","","99.1111111111111","","","100.225225225225","",
"Greenland","GRL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","32.9135589599609","32.8242301940918","34.3942909240723","","","","","","","","","","","","","","","","","","51.4663314819336","","","55.318531036377","58.7230415344238","60.4545288085938","63.8495216369629","","70.874641418457","74.7812118530273","76.9156112670898","76.7931365966797","79.6013412475586","85.3212509155273","86.0390308976676","88.0440677605623","87.2105285358755","87.4981752966446","88.159300531105","86.8560508238211","82.2085762832663","82.7020670875108","82.3039732451198","80.6592127081157","81.0445896847157","88.9869673481907","86.3226820866651","84.8489044095401","85.2935657448308","",
"Guam","GUM","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","98.1740112304688","91.3645477294922","90.7969589233398","89.7506103515625","","83.8183975219727","93.5309219360352","89.4911422729492","96.0177764892578","87.4952926635742","","90.0028381347656","","","","","87.4220428466797","","","","","91.8593902587891","90.333137512207","","83.1364135742188","83.561637878418","86.5451889038086","","98.3259124755859","97.1856307983398","90.129508972168","","76.8559036254883","","96.6982116699219","99.0534896850586","94.970817565918","97.3001937866211","100.228286743164","96.13921217547","103.570178508925","105.386503067485","","","","","","","","","","","","","",
"High income","HIC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0875625610352","98.1496810913086","99.4410781860352","98.9012680053711","98.8345184326172","98.8020324707031","98.456413269043","98.3296203613281","98.6089477539062","98.8716506958008","98.6383895874023","98.5469284057617","98.2669677734375","99.0435028076172","98.2314987182617","97.9491729736328","98.1902008056641","97.8544082641602","98.292236328125","99.2650527954102","97.4920120239258","98.1468124389648","98.9235916137695","98.0782089233398","98.3303298950195","98.2144012451172","",
"Hong Kong SAR, China","HKG","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.844497680664","100.612899780273","102.242858886719","100.819480895996","97.1508102416992","96.409309387207","96.4627227783203","102.576576576577","103.644012944984","102.433121019108","110.486891385768","101.312727272727","97.3309090909091","98.0783582089552","111.950819672131","93.3171521035599","97.6412698412698","105.02657807309","119.558139534884","107.453237410072","","92.5840978593272","",
"Honduras","HND","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","42.904369354248","","47.8462104797363","","51.4166297912598","","","","","","","64.5960922241211","60.991138458252","62.5046195983887","64.1946868896484","67.184211730957","64.215446472168","65.151969909668","71.919921875","","","","","74.2536773681641","","73.5249481201172","78.9242324829102","","77.8569564819336","80.4319076538086","83.656962515709","84.4888617072538","81.9794992132573","76.3843147189751","73.2096763968011","","77.3622369979051","78.0801637636393","","74.1112984204933","73.8815248194533","69.0303748973821","66.288294216568","71.6330573382142","70.2066830556314","",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","41.5538291931152","41.9606704711914","42.2070388793945","43.4961585998535","44.3720016479492","45.6856117248535","47.4663314819336","48.1017303466797","48.9559288024902","50.5338096618652","51.3336181640625","51.1106109619141","53.1837692260742","49.4333000183105","49.188419342041","48.2913398742676","47.1057281494141","45.5972595214844","46.3400382995605","46.9163017272949","45.9323883056641","46.8211898803711","45.7318382263184","45.8027191162109","46.5455894470215","46.4580612182617","45.8141212463379","46.7262115478516","47.6106109619141","50.3342590332031","52.5966606140137","54.1665115356445","55.98046875","58.4037818908691","60.0360412597656","62.2769889831543","65.3439712524414","68.096061706543","67.7697906494141","67.4065475463867","66.5518035888672","66.1437835693359","66.2526397705078","66.1633605957031","66.4515686035156","67.1105117797852","68.1720504760742","68.4443283081055","69.5206527709961","70.2668075561523","68.9906005859375","68.8948974609375","69.1717071533203","",
"Croatia","HRV","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.52742767334","100.143287658691","102.174278259277","","101.503387451172","100.914619445801","99.3436737060547","96.9243392944336","97.3167572021484","97.6177062988281","97.5956573486328","98.3804702758789","98.0140762329102","98.1911392211914","100.431701660156","97.1135330200195","98.5491790771484","100.20223236084","99.1465682983398","100.258941650391","98.20947265625","100.536041259766","100.822036743164","","",
"Haiti","HTI","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","28.724739074707","29.7508602142334","","30.3450603485107","32.8857116699219","","34.9163398742676","37.4509201049805","39.0396308898926","","","","","","","","","","54.7576217651367","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8574371337891","98.4519882202148","98.4615631103516","98.9631729125977","97.3380966186523","99.3760681152344","97.8425216674805","101.397682189941","99.9512786865234","100.866638183594","98.3245697021484","98.0367279052734","97.658821105957","98.8549728393555","98.7627716064453","96.9689788818359","101.245170593262","98.3408966064453","93.9854125976562","94.9151229858398","96.5229873657227","98.7497482299805","97.2931518554688","107.833602905273","",
"IBRD only","IBD","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3277893066406","89.0719909667969","89.4147491455078","89.8740997314453","90.2598495483398","90.5208206176758","90.7139129638672","91.2979278564453","91.1451034545898","91.8408966064453","92.515983581543","92.5074920654297","94.6326522827148","97.5563812255859","97.7584075927734","96.9946517944336","95.9241333007812","95.6428833007812","96.425422668457","96.1916198730469","95.8941116333008","96.6676406860352","96.135986328125","95.5530395507812","95.2066497802734","95.0816192626953","96.0972366333008","100.876510620117","94.0407867431641","94.6414566040039","",
"IDA & IBRD total","IBT","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9244079589844","82.0455474853516","82.2473678588867","82.6047134399414","83.0390625","83.2430267333984","83.6409378051758","84.2976989746094","83.8742904663086","84.4055480957031","85.2054214477539","85.4238433837891","86.4970626831055","88.1755294799805","88.8458099365234","88.3064804077148","87.572021484375","87.4107208251953","87.5827789306641","87.5700302124023","87.303581237793","87.8585433959961","87.576042175293","87.4919662475586","87.2070465087891","87.3354263305664","88.1166076660156","90.9459915161133","86.6764221191406","87.3161163330078","",
"IDA total","IDA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","56.7658386230469","56.6778182983398","55.6415710449219","56.5961799621582","57.2248001098633","57.3901481628418","58.0723991394043","58.8586692810059","59.0801696777344","60.3942108154297","59.3105812072754","59.6552314758301","59.7267608642578","59.6620597839355","59.5183181762695","60.078239440918","60.5384407043457","60.4370994567871","60.8322982788086","60.6003913879395","60.7098999023438","61.0005989074707","60.9207611083984","60.9203491210938","61.5671806335449","62.2841415405273","63.4105110168457","64.4305267333984","64.9653167724609","65.791130065918","67.4733963012695","68.7125701904297","67.8081512451172","67.2651214599609","69.5093994140625","69.8780975341797","70.1487121582031","70.4524917602539","69.98828125","70.6562576293945","70.7980575561523","71.2151336669922","71.7176971435547","72.7500686645508","72.7534408569336","73.4787826538086","73.998046875","73.5580520629883","73.8624725341797","74.3674774169922","",
"IDA blend","IDB","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0322113037109","74.3054504394531","74.6691284179688","74.1610336303711","73.4843673706055","73.4151763916016","74.2137985229492","75.9691009521484","71.9295196533203","68.1108627319336","69.2358322143555","70.2510223388672","69.6196670532227","70.9294586181641","71.0953216552734","72.3138122558594","72.4136810302734","72.6558227539062","72.7089004516602","73.7340927124023","73.6279525756836","74.4688186645508","75.0582275390625","75.4287033081055","77.0614624023438","78.537956237793","",
"Indonesia","IDN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.205940246582","92.6915588378906","95.0923233032227","","","","92.3622970581055","94.1681671142578","96.7370986938477","95.6372833251953","95.9385833740234","94.7107391357422","98.6004409790039","97.20556640625","97.1547698974609","105.851290414603","98.7706364875795","106.535366838217","104.870197248034","112.695967757015","112.206227351602","107.670284159371","105.727044440982","103.625111490476","103.262175916525","102.874878025351","104.621417732395","103.463273368037","101.054087295239","","",
"IDA only","IDX","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","46.4213104248047","47.1691017150879","47.0837898254395","47.9287185668945","47.7390899658203","46.0978088378906","47.304630279541","47.6542701721191","48.1197509765625","49.0646095275879","50.1298904418945","50.4796714782715","52.3735618591309","50.7040100097656","51.1035003662109","51.0698509216309","50.8597984313965","50.6352691650391","51.5025901794434","52.2372207641602","52.1280212402344","52.7066192626953","52.3648414611816","52.5808715820312","53.0845909118652","53.0624809265137","53.1571998596191","54.2450294494629","55.2648086547852","56.8727912902832","58.6789283752441","59.8829498291016","61.1837196350098","63.3348503112793","64.2413482666016","65.0361328125","66.2993774414062","69.1124496459961","69.2014999389648","70.0221710205078","69.8853912353516","69.0768585205078","69.4951934814453","69.7538223266602","70.3367691040039","71.2218933105469","72.1744003295898","72.2338790893555","72.8661422729492","73.2741470336914","72.2463302612305","72.0854187011719","72.1835403442383","",
"Isle of Man","IMN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","50.4460792541504","","","52.9733390808105","","","","","","","","","","","","","73.7174530029297","75.4044799804688","","","","","","","79.6294021606445","","","","75.8019104003906","83.3266983032227","81.5768280029297","84.6482086181641","85.6525726318359","","","","","97.6706085205078","98.339111328125","","95.7797195295586","","95.8070250991719","97.7699832206047","98.58769727713","98.1993764970523","97.6611329753984","","95.2980728149414","97.2517471313477","98.5736214326403","","93.342321629061","93.8389276301347","89.5827762748654",
"Not classified","INX","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4600296020508","94.9102630615234","94.4403228759766","94.3131408691406","94.3980026245117","","","","","","","","96.2015609741211","99.1199417114258","98.1238479614258","98.9860534667969","96.7503433227539","96.7243576049805","97.9961166381836","97.5388717651367","96.0991134643555","92.6305236816406","","","",
"Iran, Islamic Rep.","IRN","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","59.6847381591797","","","","","","","","","","","","","","","","91.2642211914062","90.0794677734375","89.458381652832","90.3174285888672","94.0051727294922","96.9063034057617","98.4154281616211","95.6232986450195","98.410400390625","","96.2526702880859","","","91.8158721923828","93.7089080810547","93.884147644043","94.3750610351562","100.916610717773","104.363571166992","100.305023193359","93.3644180297852","94.2752075195312","96.2601165771484","96.3574905395508","95.6613464355469","93.8895721435547","","","95.8609313964844","96.0008392333984","94.5640106201172","","98.794563293457","96.2718124389648","","97.3145065307617","96.9210510253906","","",
"Iraq","IRQ","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","65.7219085693359","64.8739166259766","64.7660293579102","55.6130218505859","67.1843185424805","68.7556304931641","88.2881698608398","89.116943359375","","95.5264663696289","","","64.4348068237305","","70.1372528076172","69.8860015869141","61.8870086669922","63.3539390563965","64.8114395141602","","","","66.8659362792969","","","","","","62.080680847168","59.8416900634766","","","","82.4502182006836","","","73.1124877929688","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.783073425293","100.256278991699","99.8630065917969","100.125579833984","99.7367324829102","99.9589309692383","98.7472991943359","100.292152404785","98.9791564941406","99.2261428833008","98.6801605224609","99.0936584472656","98.9750366210938","99.4114990234375","98.6956481933594","99.4144134521484","99.1166915893555","98.9341125488281","99.2488327026367","98.9786911010742","99.7794418334961","99.1521835327148","98.6232833862305","98.5714263916016","98.6757507324219","98.8692016601562","","",
"Israel","ISR","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8493499755859","97.0760498046875","100.200126647949","95.8591690063477","94.8842010498047","97.1636581420898","94.9498062133789","97.767951965332","99.1179733276367","96.3169174194336","101.16349029541","95.5385894775391","97.4308319091797","102.065437316895","95.1189117431641","98.2391586303711","97.6907424926758","96.4865493774414","100.526298522949","97.7076187133789","97.8045806884766","96.2889099121094","96.5759963989258","",
"Italy","ITA","Primary completion rate, male (% of relevant age group)","SE.PRM.CMPT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.990837097168","100.162452697754","101.009292602539","102.876770019531","102.76708984375","102.544380187988","103.369049072266","105.48078918457","102.108749389648","101.718719482422","101.212303161621","99.195686340332","99.5042114257812","99.3925170898438","98.9424591064453","98.6330108642578","99.5298767089844","98.9951934814453","98.7483596801758","98.8373489379883","97.7426681518555","97.3529968261719","97.3529663085938","","",
